STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-01,,,,,,,0,",S",0,",S",,,,,,,56,",S,01,",,,,,,,45.2,",,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-02,,,,,,,1,",S",0,",S",,,,,,,54,",S,01,",,,,,,,41.4,",,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-03,,,,,,,0,",S",0,",S",,,,,,,77,",S,17,",,,,,,,59.6,",,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-04,,,,,,,0,",S",0,",S",,,,,,,78,",S,30,+",,,,,,,66,",,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-05,,,,,,,0,",S",4,",S",,,,,,,98,",S,30,",,,,,,,79.9,",,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-06,,,,,,,0,"1,S",3,"1,S",,,,,,,93,"1,S,29,",,,,,,,79.8,"1,,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-07,,,,,,,0,"1,S",8,"1,S",,,,,,,101,"1,S,22,",,,,,,,86.1,"1,,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-08,,,,,,,0,",S",3,",S",,,,,,,96,",S,04,",,,,,,,83.3,",,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-09,,,,,,,0,",S",0,",S",,,,,,,85,",S,08,",,,,,,,76.5,",,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,81,"1,S,26,",,,,,,,70.4,"1,,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-11,,,,,,,0,",S",0,",S",,,,,,,67,",S,05,",,,,,,,58.3,",,,S",,
CHM00058040,"GANYU, CH",34.85,119.133,10,2014-12,,,,,,,0,",S",0,",S",,,,,,,56,",S,30,",,,,,,,44.1,",,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-01,,,,,,,14,"3,S",0,"3,S",,,,,,,43,"3,S,24,+",,,,,,,31.9,"3,,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-02,,,,,,,10,"2,S",0,"2,S",,,,,,,51,"2,S,26,",,,,,,,33.8,"2,,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-03,,,,,,,1,"3,S",0,"3,S",,,,,,,67,"3,S,28,",,,,,,,48.7,"3,,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-05,,,,,,,0,",S",1,",S",,,,,,,92,",S,30,",,,,,,,70.8,",,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-06,,,,,,,0,"1,S",0,"1,S",,,,,,,85,"1,S,03,",,,,,,,78.7,"1,,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-07,,,,,,,0,"1,S",1,"1,S",,,,,,,90,"1,S,20,",,,,,,,84.2,"1,,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-08,,,,,,,0,",S",0,",S",,,,,,,90,",S,02,",,,,,,,84.5,",,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-09,,,,,,,0,",S",0,",S",,,,,,,82,",S,05,+",,,,,,,75.8,",,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,72,"1,S,18,",,,,,,,62.9,"1,,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-11,,,,,,,0,",S",0,",S",,,,,,,61,",S,04,",,,,,,,48.3,",,,S",,
CHM00054471,"YINGKOU, CH",40.667,122.2,4,2014-12,,,,,,,19,"1,S",0,"1,S",,,,,,,40,"1,S,23,",,,,,,,29.5,"1,,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-01,,,,,,,0,"2,S",0,"2,S",,,,,,,73,"2,S,24,",,,,,,,61.8,"2,,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-02,,,,,,,0,"1,S",0,"1,S",,,,,,,77,"1,S,06,",,,,,,,68.2,"1,,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-03,,,,,,,0,",S",0,",S",,,,,,,79,",S,30,",,,,,,,73.3,",,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-04,,,,,,,0,"3,S",0,"3,S",,,,,,,87,"3,S,22,",,,,,,,79,"3,,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-05,,,,,,,0,"4,S",2,"4,S",,,,,,,91,"4,S,25,",,,,,,,80.2,"4,,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-06,,,,,,,0,"1,S",2,"1,S",,,,,,,91,"1,S,04,",,,,,,,78.6,"1,,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-07,,,,,,,0,"1,S",0,"1,S",,,,,1.83,"1,,S,28,",85,"1,S,10,",,,8.09,"1,,,S",,,77.9,"1,,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-09,,,,,,,0,",S",0,",S",,,,,,,83,",S,12,",,,,,,,77.4,",,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-10,,,,,,,0,",S",0,",S",,,,,,,78,",S,01,",,,,,,,71.1,",,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-11,,,,,,,0,",S",0,",S",,,,,,,75,",S,01,",,,,,,,67.4,",,,S",,
CHM00056778,"KUNMING, CH",25.017,102.683,1892,2014-12,,,,,,,0,"3,S",0,"3,S",,,,,,,71,"3,S,15,",,,,,,,60.5,"3,,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-01,,,,,,,0,"1,S",0,"1,S",,,,,,,76,"1,S,31,",,,,,,,56.7,"1,,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-02,,,,,,,0,"1,S",0,"1,S",,,,,,,77,"1,S,01,",,,,,,,47.4,"1,,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-03,,,,,,,0,",S",0,",S",,,,,0.72,"5,,S,26,",79,",S,29,",,,3.75,"5,,,S",,,61.7,",,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-04,,,,,,,0,",S",0,",S",,,,,,,85,",S,16,",,,,,,,69.8,",,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-05,,,,,,,0,",S",1,",S",,,,,,,92,",S,31,",,,,,,,76.1,",,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-06,,,,,,,0,",S",4,",S",,,,,4.03,"3,,S,04,",94,",S,15,",,,14.22,"3,,,S",,,81.7,",,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-07,,,,,,,0,"1,S",18,"1,S",,,,,,,98,"1,S,31,+",,,,,,,89.9,"1,,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-08,,,,,,,0,",S",15,",S",,,,,,,98,",S,06,",,,,,,,87.7,",,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-09,,,,,,,0,",S",10,",S",,,,,,,96,",S,08,",,,,,,,84.7,",,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-10,,,,,,,0,",S",0,",S",,,,,,,88,",S,26,",,,,,,,77.6,",,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-11,,,,,,,0,",S",0,",S",,,,,,,71,",S,06,",,,,,,,59.6,",,,S",,
CHM00057745,"ZHIJIANG, CH",27.45,109.683,273,2014-12,,,,,,,0,",S",0,",S",,,,,,,66,",S,30,",,,,,,,54,",,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-01,,,,,,,0,"1,S",0,"1,S",,,,,,,79,"1,S,31,",,,,,,,58.6,"1,,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-02,,,,,,,0,"1,S",0,"1,S",,,,,,,81,"1,S,02,",,,,,,,48,"1,,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-03,,,,,,,0,",S",0,",S",,,,,0.92,"2,,S,27,",83,",S,26,",,,3.88,"2,,,S",,,61.7,",,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-04,,,,,,,0,",S",0,",S",,,,,,,88,",S,18,",,,,,,,72.1,",,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-05,,,,,,,0,",S",3,",S",,,,,,,91,",S,31,",,,,,,,80.3,",,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-06,,,,,,,0,",S",9,",S",,,,,,,94,",S,26,",,,,,,,85.1,",,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-07,,,,,,,0,"1,S",26,"1,S",,,,,,,99,"1,S,31,",,,,,,,93.2,"1,,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-08,,,,,,,0,",S",14,",S",,,,,,,98,",S,06,",,,,,,,88.2,",,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-09,,,,,,,0,",S",12,",S",,,,,,,97,",S,12,",,,,,,,85.5,",,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,90,"1,S,20,",,,,,,,80.5,"1,,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-11,,,,,,,0,",S",0,",S",,,,,,,74,",S,22,",,,,,,,62.4,",,,S",,
CHM00057866,"LINGLING, CH",26.233,111.617,174,2014-12,,,,,,,0,",S",0,",S",,,,,,,67,",S,30,",,,,,,,54,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-01,,,,,,,0,",S",0,",S",,,,,,,77,",S,30,",,,,,,,62,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-02,,,,,,,0,",S",0,",S",,,,,,,81,",S,03,",,,,,,,59.9,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-03,,,,,,,0,",S",0,",S",,,,,,,86,",S,26,",,,,,,,66.5,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-04,,,,,,,0,",S",3,",S",,,,,,,93,",S,18,",,,,,,,77.6,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-05,,,,,,,0,"1,S",1,"1,S",,,,,,,90,"1,S,14,",,,,,,,82.5,"1,,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-06,,,,,,,0,",S",18,",S",,,,,,,96,",S,28,+",,,,,,,90,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-07,,,,,,,0,"1,S",27,"1,S",,,,,,,101,"1,S,31,",,,,,,,95.9,"1,,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-08,,,,,,,0,",S",26,",S",,,,,,,99,",S,05,",,,,,,,93.5,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-09,,,,,,,0,",S",22,",S",,,,,,,98,",S,08,",,,,,,,91.7,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-10,,,,,,,0,",S",0,",S",,,,,,,89,",S,21,",,,,,,,82.7,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-11,,,,,,,0,",S",0,",S",,,,,,,88,",S,01,",,,,,,,72.2,",,,S",,
CHM00058834,"NANPING, CH",26.633,118,128,2014-12,,,,,,,0,",S",0,",S",,,,,,,66,",S,24,+",,,,,,,58.5,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-01,,,,,,,0,",S",0,",S",,,,,,,79,",S,31,",,,,,,,58.9,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-02,,,,,,,0,",S",0,",S",,,,,,,80,",S,01,",,,,,,,52.8,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-03,,,,,,,0,",S",0,",S",,,,,1.68,"4,,S,11,",83,",S,19,",,,11.87,"4,,,S",,,64.2,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-04,,,,,,,0,",S",1,",S",,,,,,,92,",S,18,",,,,,,,75.5,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-05,,,,,,,0,",S",0,",S",,,,,,,87,",S,13,",,,,,,,80.4,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-06,,,,,,,0,",S",11,",S",,,,,,,96,",S,15,",,,,,,,86,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-07,,,,,,,0,"1,S",26,"1,S",,,,,,,99,"1,S,21,",,,,,,,93.8,"1,,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-08,,,,,,,0,",S",20,",S",,,,,,,98,",S,05,",,,,,,,89.5,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-09,,,,,,,0,",S",14,",S",,,,,,,96,",S,12,",,,,,,,88.2,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-10,,,,,,,0,",S",0,",S",,,,,,,89,",S,20,",,,,,,,81.6,",,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-11,,,,,,,0,"1,S",0,"1,S",,,,,,,82,"1,S,23,",,,,,,,66.4,"1,,,S",,
CHM00058715,"NANCHENG, CH",27.583,116.65,82,2014-12,,,,,,,0,",S",0,",S",,,,,,,62,",S,24,",,,,,,,53.9,",,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-01,,,31,",",,,31,",S",0,",S",,,4,",,S,31,+",0.13,",,S,27,",14,",S,24,",,,0.31,",,,S",,,1.6,",,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-02,,,27,"1,",,,26,",S",0,",S",,,6,"1,,S,22,+",0.28,"2,,S,26,",34,",S,24,",,,0.43,"2,,,S",,,11,",,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-03,,,,,,,12,"1,S",0,"1,S",,,,,0.08,"1,,S,08,",57,"1,S,29,",,,0.08,"1,,,S",,,36.2,"1,,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-04,,,,,,,0,"1,S",0,"1,S",,,,,0.02,"1,,S,02,",84,"1,S,29,",,,0.02,"1,,,S",,,60.6,"1,,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-05,,,,,,,0,",S",0,",S",,,,,0.67,",,S,26,",81,",S,09,",,,2.85,",,,S",,,65.5,",,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-06,,,,,,,0,"1,S",5,"1,S",,,,,0.43,"1,,S,10,",98,"1,S,01,",,,0.71,"1,,,S",,,83.1,"1,,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-07,,,,,,,0,"1,S",1,"1,S",,,,,1.28,"1,,S,06,",94,"1,S,02,",,,4.22,"1,,,S",,,81.1,"1,,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-08,,,,,,,0,",S",0,",S",,,,,0.28,",,S,28,",89,",S,23,",,,0.71,",,,S",,,81.9,",,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-09,,,,,,,0,",S",0,",S",,,,,0.79,",,S,08,+",82,",S,01,",,,3.23,",,,S",,,67.9,",,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-10,,,,,,,1,"1,S",0,"1,S",,,,,0.71,",,S,26,",64,"1,S,06,",,,1.53,",,,S",,,46.7,"1,,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-11,,,29,"1,",,,21,"3,S",0,"3,S",,,4,"1,,S,03,+",0.2,"2,,S,01,",45,"3,S,10,",,,0.4,"2,,,S",,,26.8,"3,,,S",,
RSM00031510,"BLAGOVESCENSK, RS",50.25,127.5,130,2014-12,,,0,"2,",,,28,"3,S",0,"3,S",,,1,"2,,S,31,+",0.15,"1,,S,01,",14,"3,S,24,",,,0.69,"1,,,S",,,4.3,"3,,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-01,,,,,,,0,"1,S",0,"1,S",,,,,,,64,"1,S,31,",,,,,,,51.6,"1,,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-02,,,,,,,0,",S",0,",S",,,,,,,67,",S,02,",,,,,,,49.1,",,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-03,,,,,,,0,",S",0,",S",,,,,,,80,",S,16,",,,,,,,62.6,",,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-04,,,,,,,0,",S",0,",S",,,,,,,83,",S,30,",,,,,,,73.4,",,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-05,,,,,,,0,",S",0,",S",,,,,,,88,",S,07,",,,,,,,78,",,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-06,,,,,,,0,"1,S",4,"1,S",,,,,,,97,"1,S,01,",,,,,,,83.3,"1,,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-07,,,,,,,0,"1,S",16,"1,S",,,,,,,98,"1,S,24,",,,,,,,89.4,"1,,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-08,,,,,,,0,",S",9,",S",,,,,,,95,",S,02,",,,,,,,86.2,",,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-09,,,,,,,0,"1,S",1,"1,S",,,,,,,91,"1,S,02,",,,,,,,77.2,"1,,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-10,,,,,,,0,",S",0,",S",,,,,,,81,",S,02,",,,,,,,69.1,",,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-11,,,,,,,0,",S",0,",S",,,,,,,66,",S,05,",,,,,,,56.3,",,,S",,
CHM00056096,"WUDU, CH",33.4,104.917,1079,2014-12,,,,,,,0,"1,S",0,"1,S",,,,,,,56,"1,S,08,",,,,,,,48.3,"1,,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-01,,,,,,,24,",S",0,",S",,,,,,,44,",S,23,",,,,,,,25.4,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-02,,,,,,,22,",S",0,",S",,,,,,,54,",S,25,",,,,,,,25.2,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-03,,,,,,,9,",S",0,",S",,,,,,,66,",S,24,",,,,,,,44.7,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-04,,,,,,,0,",S",0,",S",,,,,,,84,",S,30,",,,,,,,62.5,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-05,,,,,,,0,"3,S",2,"3,S",,,,,,,94,"3,S,31,",,,,,,,66.2,"3,,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-06,,,,,,,0,",S",0,",S",,,,,,,88,",S,30,",,,,,,,75,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-07,,,,,,,0,"1,S",9,"1,S",,,,,,,98,"1,S,19,",,,,,,,85.4,"1,,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-08,,,,,,,0,",S",1,",S",,,,,,,92,",S,01,",,,,,,,80.3,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-09,,,,,,,0,",S",0,",S",,,,,,,80,",S,03,",,,,,,,69,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-10,,,,,,,0,",S",0,",S",,,,,,,74,",S,09,",,,,,,,56.9,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-11,,,,,,,3,",S",0,",S",,,,,,,57,",S,04,",,,,,,,40.9,",,,S",,
CHM00054115,"LINXI, CH",43.6,118.067,800,2014-12,,,,,,,29,",S",0,",S",,,,,,,33,",S,22,",,,,,,,21.2,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-01,,,,,,,22,"1,S",0,"1,S",,,,,,,39,"1,S,23,",,,,,,,26.4,"1,,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-02,,,,,,,16,",S",0,",S",,,,,,,53,",S,26,",,,,,,,30.5,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-03,,,,,,,1,",S",0,",S",,,,,,,68,",S,27,",,,,,,,49.5,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-04,,,,,,,0,",S",0,",S",,,,,,,83,",S,30,",,,,,,,67,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-05,,,,,,,0,",S",3,",S",,,,,,,92,",S,30,",,,,,,,74.3,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-06,,,,,,,0,",S",2,",S",,,,,,,92,",S,15,",,,,,,,81.9,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-07,,,,,,,0,"1,S",0,"1,S",,,,,,,89,"1,S,20,",,,,,,,84.2,"1,,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-08,,,,,,,0,",S",1,",S",,,,,,,91,",S,02,",,,,,,,84.2,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-09,,,,,,,0,",S",0,",S",,,,,,,85,",S,18,+",,,,,,,76,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-11,,,,,,,1,",S",0,",S",,,,,,,66,",S,04,",,,,,,,47,",,,S",,
CHM00054236,"ZHANGWU, CH",42.417,122.533,84,2014-12,,,,,,,22,"1,S",0,"1,S",,,,,,,38,"1,S,28,",,,,,,,25.1,"1,,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-01,,,,,,,0,",S",0,",S",,,,,,,70,",S,30,",,,,,,,50.7,",,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-02,,,,,,,7,",S",0,",S",,,,,,,72,",S,02,",,,,,,,42.5,",,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-03,,,,,,,0,",S",0,",S",,,,,,,85,",S,26,",,,,,,,65.3,",,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-04,,,,,,,0,",S",0,",S",,,,,,,86,",S,30,",,,,,,,70.3,",,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-05,,,,,,,0,",S",2,",S",,,,,,,95,",S,29,",,,,,,,79,",,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-06,,,,,,,0,",S",13,",S",,,,,,,96,",S,27,",,,,,,,87.4,",,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-07,,,,,,,0,"2,S",23,"2,S",,,,,,,105,"2,S,22,",,,,,,,94.5,"2,,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-08,,,,,,,0,"3,S",9,"3,S",,,,,,,103,"3,S,04,",,,,,,,85.2,"3,,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-09,,,,,,,0,"2,S",0,"2,S",,,,,,,89,"2,S,20,",,,,,,,74.4,"2,,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,84,"1,S,25,",,,,,,,70.9,"1,,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-11,,,,,,,0,"1,S",0,"1,S",,,,,,,72,"1,S,04,",,,,,,,56.7,"1,,,S",,
CHM00057067,"LUSHI, CH",34.05,111.033,570,2014-12,,,,,,,0,",S",0,",S",,,,,,,62,",S,29,",,,,,,,46.9,",,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-01,,,,,,,29,",S",0,",S",,,,,,,35,",S,27,",,,,,,,18.3,",,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-02,,,,,,,27,",S",0,",S",,,,,,,33,",S,23,",,,,,,,10.8,",,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-03,,,,,,,9,",S",0,",S",,,,,,,64,",S,24,",,,,,,,40.1,",,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-04,,,,,,,0,",S",0,",S",,,,,,,75,",S,05,",,,,,,,61,",,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-05,,,,,,,0,",S",0,",S",,,,,,,87,",S,29,",,,,,,,70.7,",,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-06,,,,,0,"5,S",0,"1,S",6,"1,S",37,"5,S,01,",,,,,93,"1,S,30,",,,,,68.7,"5,S",81.8,"1,,,S",55.7,"5,,,S"
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-07,,,,,,,0,"3,S",10,"3,S",,,,,,,99,"3,S,13,",,,,,,,85.8,"3,,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-08,,,,,,,0,",S",7,",S",,,,,,,98,",S,15,",,,,,,,84.3,",,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-09,,,,,,,0,"1,S",1,"1,S",,,,,,,93,"1,S,01,",,,,,,,69.2,"1,,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-10,,,,,,,1,"1,S",0,"1,S",,,,,,,70,"1,S,26,",,,,,,,55.3,"1,,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-11,,,,,,,12,",S",0,",S",,,,,,,60,",S,07,",,,,,,,34.4,",,,S",,
CHM00051087,"FUYUN, CH",46.983,89.517,827,2014-12,,,,,,,31,",S",0,",S",,,,,,,28,",S,27,",,,,,,,15.7,",,,S",,
CHM00056651,"LIJING, CH",26.833,100.467,2394,2014-01,,,,,,,0,",S",0,",S",,,,,,,71,",S,25,+",,,,,,,60.8,",,,S",,
CHM00056651,"LIJING, CH",26.833,100.467,2394,2014-02,,,,,4,"4,S",0,",S",0,",S",27,"4,S,19,",,,,,72,",S,04,",,,,,50.3,"4,S",61.5,",,,S",39,"4,,,S"
CHM00056651,"LIJING, CH",26.833,100.467,2394,2014-03,,,,,,,0,",S",0,",S",,,,,,,74,",S,28,",,,,,,,66.4,",,,S",,
CHM00056651,"LIJING, CH",26.833,100.467,2394,2014-04,,,,,0,"5,S",0,",S",0,",S",36,"5,S,06,",,,,,83,",S,19,",,,,,61.4,"5,S",72.7,",,,S",50.1,"5,,,S"
CHM00056651,"LIJING, CH",26.833,100.467,2394,2014-05,,,,,0,"4,S",0,",S",0,",S",43,"4,S,01,",,,,,86,",S,31,",,,,,66.9,"4,S",76.9,",,,S",56.9,"4,,,S"
CHM00056651,"LIJING, CH",26.833,100.467,2394,2014-06,,,,,,,0,",S",0,",S",,,,,,,90,",S,05,",,,,,,,77.8,",,,S",,
CHM00056651,"LIJING, CH",26.833,100.467,2394,2014-07,,,,,,,0,"1,S",0,"1,S",,,,,2.04,"1,,S,06,",82,"1,S,05,",,,14.06,"1,,,S",,,74.4,"1,,,S",,
